T2166,Electrician1,1,0.0805555555556
T2167,Tester2,1,0.0847222222222
T2168,Mechanic4,1,0.0270833333333
T2169,Sealer4,1,0.00902777777778
T2170,Electrician1,1,0.0333333333333
T2171,Sealer2,1,0.304861111111
T2171,Sealer3,1,0.304861111111
T2172,Mechanic3,1,0.0805555555556
T2172,Mechanic6,1,0.0805555555556
T2173,Sealer4,1,0.00902777777778
T2174,Mechanic6,1,0.0222222222222
T2174,Mechanic7,1,0.0222222222222
T2176,Sealer2,1,0.00625
T2176,Sealer4,1,0.00625
T2177,Tester2,1,0.0736111111111
T2178,Mechanic6,1,0.03125
T2179,Mechanic3,1,0.0
T2180,Sealer2,1,0.0305555555556
T2181,Mechanic2,1,0.0256944444444
T2181,Mechanic8,1,0.0256944444444
T2182,Sealer1,1,0.0104166666667
T2182,Sealer4,1,0.0104166666667
T2183,Mechanic6,1,0.0576388888889
T2183,Mechanic8,1,0.0576388888889
T2184,Mechanic1,1,0.0284722222222
T2184,Mechanic2,1,0.0284722222222
T2185,Mechanic4,1,0.110416666667
T2185,Mechanic6,1,0.110416666667
T2186,Mechanic2,1,0.0
T2186,Mechanic3,1,0.0
T2187,Tester1,1,0.0333333333333
T2188,Mechanic1,1,0.00763888888889
T2189,Mechanic1,1,0.0243055555556
T2189,Mechanic2,1,0.0243055555556
T2190,Sealer2,1,0.00763888888889
T2190,Sealer3,1,0.00763888888889
T2191,Sealer3,1,0.0118055555556
T2192,Mechanic4,1,0.0305555555556
T2193,Tester2,1,0.0180555555556
T2194,Mechanic6,1,0.0152777777778
T2195,Mechanic5,1,0.00902777777778
T2196,Mechanic1,1,0.0395833333333
T2197,Sealer2,1,0.0520833333333
T2198,Mechanic6,1,0.0
T2199,Tester2,1,0.0256944444444
T2200,Mechanic5,1,0.0152777777778
T2200,Mechanic6,1,0.0152777777778
T2201,Mechanic4,1,0.00972222222222
T2201,Mechanic5,1,0.00972222222222
T2202,Electrician1,1,0.0152777777778
T2203,Mechanic8,1,0.0243055555556
T2204,Electrician1,1,0.0125
T2205,Electrician1,1,0.0152777777778
T2207,Sealer1,1,0.09375
T2208,Tester1,1,0.0666666666667
T2209,Tester2,1,0.0923611111111
T2210,Assistant1,1,0.0868055555556
